student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
27683,city_136,0.897,Male,True,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,>4,48,False
74,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,50,False
5079,city_16,0.91,Male,False,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,3,86,False
33185,city_136,0.897,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,92,False
32477,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,11,False
17521,city_103,0.92,Male,False,no_enrollment,Masters,Business Degree,11,10000+,Pvt Ltd,>4,12,False
20276,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,308,False
32015,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,77,False
31636,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24,False
24521,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,108,False
948,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,NGO,4,272,False
32077,city_102,0.804,Male,True,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,2,67,False
29180,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,2,130,False
4528,city_152,0.698,Male,True,Full time course,Graduate,STEM,16,1000-4999,Pvt Ltd,2,16,False
3089,city_21,0.624,,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,32,True
6080,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,>4,192,False
24102,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,2,False
28925,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,NGO,>4,70,False
30244,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,2,26,False
15487,city_28,0.939,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,89,False
22996,city_103,0.92,Female,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,2,35,False
9623,city_103,0.92,Female,False,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,79,False
10310,city_103,0.92,Female,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,39,False
605,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,>4,4,False
5854,city_71,0.884,Male,False,no_enrollment,Phd,STEM,>20,1000-4999,NGO,>4,322,False
8935,city_123,0.738,Male,True,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,3,2,False
32711,city_46,0.762,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,11,True
27266,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,2,34,False
25375,city_136,0.897,,True,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,>4,102,False
790,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,71,False
22047,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,2,64,False
16550,city_114,0.926,Male,True,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,>4,64,False
31148,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,86,False
16978,city_16,0.91,,True,no_enrollment,,,11,1000-4999,Pvt Ltd,2,74,False
5436,city_104,0.924,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,162,False
18614,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,29,False
8863,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,7,False
9911,city_61,0.913,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,80,False
1083,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,68,False
12799,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,33,False
23121,city_160,0.92,,True,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98,False
24371,city_103,0.92,Female,False,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,>4,86,False
4131,city_103,0.92,Male,False,no_enrollment,Phd,STEM,>20,5000-9999,NGO,>4,7,False
20162,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,40,False
16307,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,never,37,False
14791,city_1,0.847,Male,True,Full time course,Graduate,STEM,10,5000-9999,Pvt Ltd,1,9,False
27602,city_21,0.624,Male,False,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,3,34,False
19760,city_93,0.865,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,3,14,False
10782,city_104,0.924,Other,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,80,False
25124,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,76,True
27342,city_98,0.949,Male,True,no_enrollment,,,16,1000-4999,Pvt Ltd,3,58,False
10392,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,5000-9999,Other,>4,53,False
26700,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,>20,5000-9999,NGO,>4,40,False
29538,city_21,0.624,Male,True,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,1,53,False
18318,city_21,0.624,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,11,True
2133,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,29,False
19961,city_114,0.926,,False,no_enrollment,Phd,STEM,>20,10000+,Public Sector,2,54,False
3916,city_114,0.926,,False,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,15,False
3075,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,21,False
4438,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,83,False
18459,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,33,False
23779,city_103,0.92,Male,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,1,32,False
17647,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,never,6,False
5855,city_173,0.878,Male,True,no_enrollment,Masters,STEM,18,1000-4999,Pvt Ltd,>4,11,False
16993,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,42,False
4383,city_103,0.92,,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,46,False
10540,city_103,0.92,Male,True,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,11,False
31364,city_103,0.92,Male,True,no_enrollment,Graduate,Business Degree,>20,5000-9999,Pvt Ltd,1,106,False
28093,city_103,0.92,Female,False,Full time course,Masters,STEM,12,10000+,Public Sector,2,155,False
24637,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,102,False
23100,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,2,False
5178,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,24,False
16706,city_103,0.92,,False,no_enrollment,Phd,STEM,15,10000+,Pvt Ltd,2,148,False
5105,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,78,False
14277,city_46,0.762,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,4,83,False
22600,city_16,0.91,Male,True,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,>4,18,False
15803,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,64,False
15822,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,56,False
12691,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,4,78,False
17636,city_114,0.926,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,308,False
8079,city_103,0.92,Male,False,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,132,False
10719,city_102,0.804,,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,11,False
1484,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,7,False
29576,city_160,0.92,Male,False,Part time course,Graduate,STEM,14,10000+,Public Sector,>4,50,False
14326,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,22,False
22822,city_16,0.91,Male,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,1,44,False
3898,city_23,0.899,Male,True,Part time course,Primary School,,11,5000-9999,Pvt Ltd,1,178,False
208,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,58,True
24109,city_104,0.924,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,4,116,True
12802,city_116,0.743,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,6,False
10421,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,19,False
1004,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,10,False
5996,city_16,0.91,Male,False,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,13,False
21248,city_21,0.624,,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,15,True
4451,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Public Sector,1,92,False
19109,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,48,False
32983,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,1,10,False
4035,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,25,False
19436,city_21,0.624,,True,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,2,47,True
28578,city_103,0.92,,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,178,False
23689,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,16,False
32473,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,4,True
31286,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47,True
31601,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,166,False
2564,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,2,12,False
9309,city_16,0.91,,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,41,False
22401,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,148,True
32963,city_103,0.92,,False,no_enrollment,Graduate,STEM,18,1000-4999,Public Sector,1,80,False
26818,city_75,0.939,Male,True,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,1,60,False
32935,city_53,0.74,Male,False,no_enrollment,Masters,STEM,14,1000-4999,NGO,1,196,True
6072,city_114,0.926,Female,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,100,False
9453,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,23,True
29853,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,21,False
27726,city_41,0.827,Male,True,no_enrollment,High School,,17,1000-4999,Pvt Ltd,1,50,False
29515,city_136,0.897,Male,False,no_enrollment,Phd,STEM,>20,10000+,Public Sector,never,27,False
9765,city_150,0.698,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,22,False
13060,city_103,0.92,,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,94,False
25542,city_75,0.939,Female,True,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,1,25,False
12607,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,9,False
13052,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,192,True
4291,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,28,False
19216,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,11,False
15621,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,76,False
26781,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,19,1000-4999,Pvt Ltd,>4,34,False
22909,city_136,0.897,Male,True,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,92,True
11112,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,280,False
23983,city_75,0.939,Male,True,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,>4,35,False
26588,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,218,True
28464,city_28,0.939,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,34,False
21398,city_114,0.926,Male,False,no_enrollment,Masters,STEM,16,1000-4999,Pvt Ltd,4,72,False
13160,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,168,False
14306,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,25,False
17670,city_65,0.802,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,94,False
2675,city_23,0.899,Male,True,Part time course,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,70,False
20255,city_103,0.92,,True,no_enrollment,Graduate,STEM,11,10000+,,4,84,False
14363,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,1,70,False
18332,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Public Sector,4,13,False
21149,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,116,False
28891,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,102,False
15368,city_103,0.92,,True,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,33,False
29941,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,165,False
21599,city_114,0.926,Male,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,1,47,False
23593,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,54,False
7743,city_97,0.925,,True,no_enrollment,Phd,STEM,10,10000+,Pvt Ltd,1,162,False
495,city_103,0.92,Male,False,no_enrollment,Phd,STEM,15,5000-9999,Pvt Ltd,1,31,False
18580,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,14,False
31897,city_103,0.92,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,16,False
5063,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,330,False
16256,city_103,0.92,Male,True,no_enrollment,Primary School,,>20,1000-4999,Pvt Ltd,>4,88,False
23470,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,34,False
6897,city_102,0.804,Male,True,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,1,3,False
26105,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,74,False
9287,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,35,False
2698,city_36,0.893,Male,False,,Graduate,No Major,12,10000+,Public Sector,3,68,False
32306,city_21,0.624,Female,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,14,True
31382,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,>20,5000-9999,Other,>4,50,False
2147,city_21,0.624,,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,21,False
11083,city_73,0.754,,True,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,56,False
12302,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,4,4,False
32517,city_103,0.92,,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,89,False
28650,city_71,0.884,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,16,False
14674,city_64,0.666,,False,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,3,71,False
14531,city_136,0.897,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,100,False
1386,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,112,False
2272,city_100,0.887,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,19,False
16833,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,79,False
25234,city_67,0.855,,True,Full time course,Masters,STEM,14,10000+,Pvt Ltd,4,12,True
21645,city_50,0.896,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,55,False
8576,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,8,False
30031,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,36,False
25309,city_16,0.91,Other,False,no_enrollment,Masters,Humanities,15,10000+,Pvt Ltd,3,51,False
28965,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,21,False
8054,city_104,0.924,Male,True,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,29,False
15890,city_114,0.926,Female,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,74,False
25694,city_24,0.698,Female,False,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,160,False
19225,city_160,0.92,Female,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,19,False
8259,city_41,0.827,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,8,False
3549,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,28,False
599,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,6,False
7741,city_103,0.92,Male,False,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,11,False
26159,city_103,0.92,Female,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,62,False
1717,city_103,0.92,,True,no_enrollment,Graduate,Business Degree,10,10000+,Pvt Ltd,2,15,False
3739,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Public Sector,3,32,False
29041,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,122,False
11560,city_138,0.836,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,33,False
19601,city_73,0.754,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,15,False
7188,city_136,0.897,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,58,False
17447,city_36,0.893,,True,Part time course,Graduate,STEM,11,10000+,,>4,67,False
27851,city_138,0.836,Female,True,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,130,False
13143,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,24,True
32347,city_21,0.624,Male,False,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,62,True
14100,city_65,0.802,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,210,False
30478,city_65,0.802,Male,True,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,1,22,False
16027,city_103,0.92,Male,True,no_enrollment,Masters,Other,12,10000+,Pvt Ltd,2,80,False
2858,city_65,0.802,,False,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,5,False
28938,city_67,0.855,Male,True,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,4,54,False
32736,city_75,0.939,,False,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,13,False
13801,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,100,False
21924,city_160,0.92,Male,True,no_enrollment,High School,,13,1000-4999,Pvt Ltd,4,194,False
2833,city_103,0.92,Male,True,Full time course,Masters,STEM,11,10000+,Pvt Ltd,2,34,False
28483,city_53,0.74,,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,63,True
28997,city_114,0.926,,True,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,1,23,False
29880,city_71,0.884,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,10,False
5979,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,6,True
2327,city_21,0.624,,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,42,True
29293,city_100,0.887,Male,True,no_enrollment,High School,,16,1000-4999,Pvt Ltd,1,143,False
4142,city_103,0.92,Male,True,no_enrollment,Masters,STEM,13,1000-4999,NGO,>4,30,True
1116,city_103,0.92,Female,True,no_enrollment,Masters,Humanities,19,10000+,Pvt Ltd,>4,56,False
28547,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,69,False
20787,city_16,0.91,Male,True,no_enrollment,Phd,STEM,>20,5000-9999,Pvt Ltd,1,30,False
6716,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,82,False
23322,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,31,True
26832,city_114,0.926,Male,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,51,False
959,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,29,False
18584,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,7,True
3330,city_103,0.92,Female,True,no_enrollment,Masters,Arts,10,10000+,Public Sector,1,34,False
7384,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,74,False
10393,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,NGO,>4,90,False
17098,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,184,False
4462,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,2,166,False
31794,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,101,False
8893,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,4,85,False
33035,city_103,0.92,Male,True,Part time course,Masters,STEM,15,1000-4999,Pvt Ltd,1,57,False
12766,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,NGO,3,136,False
11165,city_23,0.899,Male,True,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,30,False
3049,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,47,False
4415,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,52,False
13545,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,124,False
25599,city_21,0.624,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,never,14,False
30411,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,32,False
7685,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,98,False
28071,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,NGO,2,242,False
26218,city_103,0.92,Male,True,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,2,90,True
4251,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,12,False
15174,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26,False
19452,city_21,0.624,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,72,True
11028,city_150,0.698,,True,Full time course,High School,,11,10000+,Public Sector,>4,15,True
23940,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,2,48,False
30102,city_28,0.939,,False,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,42,True
28243,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,3,46,True
11352,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,150,True
3591,city_114,0.926,Male,False,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,33,True
26174,city_57,0.866,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,never,17,False
1133,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,62,False
20799,city_104,0.924,,True,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,60,False
2235,city_173,0.878,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,222,False
14198,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,170,False
1473,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,29,False
31811,city_77,0.83,Male,True,no_enrollment,Primary School,,13,1000-4999,Pvt Ltd,2,2,False
13719,city_16,0.91,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,50,False
14864,city_160,0.92,Female,True,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,>4,28,False
15420,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32,False
11342,city_75,0.939,Male,True,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,116,False
28851,city_103,0.92,Male,True,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,47,False
32386,city_103,0.92,,True,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,50,False
22979,city_138,0.836,,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,never,13,True
12662,city_138,0.836,Male,False,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,188,False
11720,city_28,0.939,Male,False,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,>4,22,False
5257,city_67,0.855,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,3,False
19112,city_103,0.92,Female,True,no_enrollment,Graduate,STEM,15,10000+,NGO,>4,51,False
17136,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,28,False
15517,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,False
24009,city_21,0.624,,False,Full time course,Masters,STEM,20,10000+,Pvt Ltd,1,27,True
